,place_id,reviews 2024,rev_prc,name,reviews,price_range,main_category,categories,query,latitude,longitude,category
2750,ChIJ3_0RuOEJxkcR6mUCsJXVVvk,45,0.002466699555994,Our Corner Cafe Bar,192,$$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in de wallen,52.3757759,4.9007135,Dining & Cafes
2751,ChIJEfcuNo4JxkcRDWourNvH_34,45,0.002466699555994,Snackbar Babo,168,$$$$$$,Snackbar,"[""Snackbar""]",restaurants in de pijp,52.3544663,4.9017164,Dining & Cafes
2752,ChIJF24gw3MJxkcRxPb_fILD4EM,45,0.002466699555994,Lalla rookh,528,$$$$$$$,Surinaams restaurant,"[""Surinaams restaurant"",""Aziatisch restaurant""]",bars in de dapperbuurt,52.3606622,4.9285676,Dining & Cafes
2753,ChIJARuMOZALxkcRaZ5YsyowegQ,45,0.002466699555994,ANWB Winkel,288,,Winkel,"[""Winkel"",""Kampeerwinkel"",""Kledingwinkel"",""Reisartikelenwinkel"",""Buitensportwinkel"",""Schoenenwinkel""]",stores in bijlmer arena,52.3133395,4.9501099,Shopping
2754,ChIJATi1lWjixUcRA5Z7d5yXIi8,45,0.002466699555994,Bagels & Beans,611,$$$$$$$,Bagelwinkel,"[""Bagelwinkel"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiebar"",""Koffiewinkel"",""Smoothiewinkel"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",cafes in sloterdijk,52.3781696,4.8482157,Shopping
2755,ChIJAU5pnZoJxkcRp3pKArYZLl4,45,0.002466699555994,Ibiza Lounge Amsterdam | Leidseplein,95,,Nachtclub,"[""Nachtclub"",""Cocktailbar"",""Discotheek""]",bars in leidseplein,52.3639947,4.8837836,Entertainment & Nightlife
2758,ChIJaSxUfQ7ixUcRZfa4mA1Vw40,45,0.002466699555994,Amsterdam Genetics,446,,Zaadleverancier,"[""Zaadleverancier"",""Cannabiswinkel"",""Kledingwinkel""]",stores in sloterdijk,52.3910615,4.8303801,Cannabisshop
2759,ChIJHSmlP6IJxkcR6Uls7JObPN4,45,0.002466699555994,Cafe De Baron Amsterdam,240,$$$$$$$,Koffiehuis,"[""Koffiehuis"",""Restaurant""]",cafes in de pijp,52.356937,4.896787,Dining & Cafes
2760,ChIJEbFE6NYLxkcRXBKl7DE4BMU,44,0.0024118840103053,Auping Store Amsterdam Buitenveldert,218,,Matrassenwinkel,"[""Matrassenwinkel"",""Beddenwinkel"",""Beddengoedwinkel""]",stores in zuidas,52.3319244,4.870202,Shopping
2761,ChIJ17x1Fe8JxkcR-r-0ESpfoHA,44,0.0024118840103053,Rimowa,191,,Reisartikelenwinkel,"[""Reisartikelenwinkel"",""Winkel in modeaccessoires""]",stores in museumkwartier,52.3604833,4.882012899999999,Shopping
2762,ChIJ7ZBboecJxkcRkLBn8cQtB2Q,44,0.0024118840103053,NL-Hotel district Leidseplein,296,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3656873,4.8780905,Hotel
2763,ChIJc2KaKQ4JxkcRXwtnRRWa1tI,44,0.0024118840103053,Hayai Sushi Amsterdam-Zuid,152,,Japans restaurant,"[""Japans restaurant"",""Sushi takeaway""]",restaurants in zuidas,52.3483889,4.9047755,Dining & Cafes
2764,ChIJPTL2Jq7jxUcRTIvAU7fGNsg,44,0.0024118840103053,Hayai sushi Amsterdam West,189,,Sushi takeaway,"[""Sushi takeaway"",""Maaltijdbezorging"",""Afhaalrestaurant"",""Sushirestaurant""]",restaurants in sloterdijk,52.3814408,4.85526,Dining & Cafes
2765,ChIJfWrrN4cJxkcRtOgzbihdbFI,44,0.0024118840103053,Wakuli specialty coffee bar,57,$$$$$$,Koffiehuis,"[""Koffiehuis"",""Ontbijtrestaurant"",""Koffiebranders"",""Koffiewinkel"",""Espressobar""]",bars in de dapperbuurt,52.3630664,4.9269935,Dining & Cafes
2766,ChIJM6qwD9wJxkcRnjEQ8VgaQ4o,44,0.0024118840103053,Warie's Thai Food,392,$$$$$$$,Thais restaurant,"[""Thais restaurant"",""Maaltijdbezorging"",""Afhaalrestaurant""]",restaurants in de jordaan,52.3722269,4.8765567,Dining & Cafes
2767,ChIJA-CLOL8JxkcRU_0fOCNjRrg,44,0.0024118840103053,De Waalse Kerk,217,,Hervormde kerk,"[""Hervormde kerk"",""Kerk"",""Concertzaal"",""Cultureel centrum"",""Protestantse kerk"",""Toeristische attractie""]",tourist attractions in bijlmer arena,52.371041,4.897241,Cultural & Historic
2769,ChIJPbq3pYgJxkcRdOu0ZLpMCFA,44,0.0024118840103053,Krua Buppha Thais Restaurant,238,$$$$$$$,Thais restaurant,"[""Thais restaurant""]",restaurants in zuidas,52.349496,4.904281,Dining & Cafes
2770,ChIJyRLPyL0JxkcRpUrfi8GpXjU,44,0.0024118840103053,Kilostore Waterlooplein,349,,Winkel voor vintage kleding,"[""Winkel voor vintage kleding""]",stores in de nieuwmarkt,52.3686312,4.903041099999999,Shopping
2771,ChIJoUdMsc0JxkcR9smlO8Mi9WQ,44,0.0024118840103053,Axum Restaurant,107,$$$$$$$,Ethiopisch restaurant,"[""Ethiopisch restaurant""]",restaurants in oud-oost,52.3566861,4.9099334,Dining & Cafes
2774,ChIJnwUnN44LxkcRIBalWXnZoO4,44,0.0024118840103053,H&M,391,$,Kledingwinkel,"[""Kledingwinkel"",""Kinderkleding""]",stores in bijlmer arena,52.3141052,4.9528779,Shopping
2776,ChIJVVXhufIJxkcRvUX2txRrOYQ,44,0.0024118840103053,Kilostore de Pijp,235,,Winkel voor vintage kleding,"[""Winkel voor vintage kleding""]",stores in de pijp,52.355071,4.8916342,Shopping
2777,ChIJjdlPy-MJxkcR8CFeZEK6VGY,44,0.0024118840103053,Fietsvoordeelshop,202,,Winkel voor elektrische fietsen,"[""Winkel voor elektrische fietsen"",""Fietsenmaker"",""Fietsenwinkel""]",stores in zuidas,52.3371392,4.8683527,Shopping
2779,ChIJrftgGQDjxUcR9CEV712QDjY,44,0.0024118840103053,Istanbul To Go,114,$$$$$$,Snackbar,"[""Snackbar""]",restaurants in sloterdijk,52.3845629,4.8469343,Dining & Cafes
2780,ChIJA1SCgMgJxkcR1DOR23aBVxw,43,0.0023570684646165,Hapimag Stadtresidenz Amsterdam,246,,Hotel,"[""Hotel"",""Vakantiecomplex"",""Vakantieappartement""]",hotels in haarlemmerbuurt,52.3776425,4.8932848,Hotel
2781,ChIJC0-EzegJxkcRpDxghnUALnM,43,0.0023570684646165,ArtNL,218,,Winkel,"[""Winkel"",""Wenskaartenwinkel""]",stores in de leidseplein,52.3657071,4.8863218,Shopping
2782,ChIJ4RMN5NoJxkcRtPxaAmWu1cI,43,0.0023570684646165,Electric Ladyland,511,,Museum voor moderne kunst,"[""Museum voor moderne kunst"",""Museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3755919,4.8807729,Shopping
2783,ChIJoRg1oTkJxkcR4A4_eJNFuCc,43,0.0023570684646165,JoKi,64,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in indische buurt,52.369028,4.9533188,Dining & Cafes
2785,ChIJq4UcUvwJxkcR0fLQ1pIlpTE,43,0.0023570684646165,Restaurant Bellavista,251,,Italiaans restaurant,"[""Italiaans restaurant"",""Pastawinkel"",""Pizzeria""]",restaurants in museumkwartier,52.353868,4.869428,Dining & Cafes
2786,ChIJvQc_WgUKxkcRcUUTDmQRbsI,43,0.0023570684646165,Manhattan Bar,160,$$,Bar,"[""Bar"",""Cocktailbar"",""Bar met live muziek"",""Wijnbar""]",bars in museumkwartier,52.3358903,4.8748242,Dining & Cafes
2789,ChIJaVKWuJAJxkcRlk4qUQuZFKk,43,0.0023570684646165,soupenzo - haarlemmer,77,$$$$$$,Soeprestaurant,"[""Soeprestaurant"",""Afhaalrestaurant"",""Biologische kruidenier"",""Saladewinkel"",""Veganistisch restaurant""]",bars in haarlemmerbuurt,52.3803892,4.8912986,Dining & Cafes
2790,ChIJJbXV6_AIxkcR5_kO1VMEzQA,43,0.0023570684646165,Smokey Burger,172,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant""]",bars in buikslotermeerplein,52.3986781,4.9353541,Dining & Cafes
2791,ChIJtxLR5LgJxkcR6ck1vAhQ8X0,43,0.0023570684646165,Cafe Pleinzicht,322,$$,Koffiehuis,"[""Koffiehuis""]",cafes in de wallen,52.3738293,4.8986625,Dining & Cafes
2792,ChIJXQqkpC0LxkcR7YKLy9G6euU,43,0.0023570684646165,Sushito Zuidas,118,$$$$$$$,Sushi takeaway,"[""Sushi takeaway""]",restaurants in zuidas,52.3358652,4.869281,Dining & Cafes
2793,ChIJSRdIR-kJxkcRaYnZGQDtm9k,43,0.0023570684646165,Cafe De Gieter,486,$$$$$$,Cafe,"[""Cafe""]",bars in leidseplein,52.3626666,4.885721,Dining & Cafes
2794,ChIJzSxkz70JxkcRrx5kBqtjNMU,43,0.0023570684646165,4 Cats,261,,Dierenwinkel,"[""Dierenwinkel""]",stores in de nieuwmarkt,52.3683729,4.9026033,Shopping
2795,ChIJgwPlAekJxkcR6y8QllR9iMc,43,0.0023570684646165,Bubbels Amsterdam,634,$$,Bar,"[""Bar""]",bars in leidseplein,52.3641667,4.8841667,Dining & Cafes
